Desempenho,Acuracia,Similaridade,Especificidade,Proporção espacial x,Proporção espacial y
0.8854745413128672,0.875,0.7814236239386015,1.0,0.7288461538461538,0.8092042186001918
0.7156019502484638,0.8125,0.8343058507453917,0.5,0.75,0.7181208053691275
0.5880098488710038,0.52,0.7894840920675568,0.4545454545454546,0.7980769230769231,0.7622243528283796
0.8021974704874301,0.7755102040816326,0.825526651825102,0.8055555555555556,0.8346153846153846,0.4870565675934803
0.6324697728945532,0.75,0.7474093186836597,0.4,0.7923076923076923,0.5292425695110259
0.7105390303659013,0.76,0.6841170910977037,0.6875,0.7634615384615384,0.6922339405560882
0.6185568962156982,0.6875,0.7681706886470947,0.4,0.7403846153846154,0.5100671140939598
0.8148420726677239,0.7777777777777778,0.8485666220435755,0.8181818181818181,0.7576923076923077,0.6490891658676894
0.8202102832510273,0.8571428571428571,0.7145991037213356,0.8888888888888888,0.6326923076923077,0.6212847555129435
0.798419494237281,0.72,0.7863695938229543,0.8888888888888888,0.7365384615384616,0.7152444870565676
0.4871835813759811,0.625,0.8365507441279434,0.0,0.7403846153846154,0.7334611697027804
0.7308305665928833,0.6666666666666666,0.7530977603847103,0.7727272727272727,0.5884615384615385,0.8897411313518696
0.8021292707650067,0.8055555555555556,0.8182235610872907,0.782608695652174,0.6865384615384615,0.638542665388303
0.73083038975695,0.875,0.7174911692708499,0.6,0.7538461538461538,0.5023969319271333
0.5030187277238493,0.625,0.7411990403144051,0.1428571428571429,0.8653846153846154,0.7497603068072867
0.7527004356102834,0.76,0.7838155925451363,0.7142857142857143,0.7326923076923076,0.4458293384467881
0.4761751345948129,0.5625,0.8660254037844387,0.0,0.8826923076923077,0.6615532118887824
0.7109140581512942,0.6875,0.7785755077872157,0.6666666666666667,0.6423076923076924,0.6807286673058485
0.8206795112654657,0.6875,0.7745385337963969,1.0,0.8807692307692307,0.7727708533077661
0.4764738156210035,0.5625,0.8669214468630108,0.0,0.7769230769230769,0.738255033557047
0.5361503434057037,0.48,0.7648146665807475,0.3636363636363636,0.6346153846153846,0.763183125599233
0.7700664628047879,0.8125,0.8310327217476967,0.6666666666666667,0.6884615384615385,0.7861936720997124
0.711610047510582,0.875,0.6598301425317459,0.6,0.7307692307692307,0.675934803451582
0.4929058079897752,0.5625,0.7733602811121825,0.1428571428571429,0.8730769230769231,0.922339405560882
0.7991787483763556,0.88,0.7318219594147815,0.7857142857142857,0.9865384615384616,0.900287631831256
0.498418021136974,0.44,0.7825267906836493,0.2727272727272727,0.953846153846154,0.9424736337488016
0.9188909830712918,1.0,0.7566729492138756,1.0,0.9615384615384616,0.9424736337488016
0.7314695753749927,0.64,0.7766309483472004,0.7777777777777778,0.9423076923076924,0.9443911792905082
0.7640952559216769,0.68,0.8850130404923038,0.7272727272727273,0.8192307692307692,0.9395973154362416
0.5314858431944031,0.75,0.8444575295832093,0.0,0.9634615384615384,0.950143815915628
0.7730877590316635,0.875,0.7775966104283237,0.6666666666666667,0.9403846153846154,0.9415148609779482
