Unnamed: 0,ID,Número da Trajetória,Overlap,Sequência Trajetória,N pontos trajetória,Blocos MATLAB,N blocos,Duração estimulação sensorial (s),Duração estimulação sensorial fórmula pretendida (s),Tempo 1,Tempo 2,Tempo 1 Corrigido,Tempo 3
788,ID_09,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-09 15:40:21.647004,2019-01-09 15:40:21.647004,2019-01-09 15:40:18.147004,2019-01-09 15:40:36.652998
789,ID_09,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-09 15:41:50.616004,2019-01-09 15:41:50.616004,2019-01-09 15:41:46.116004,2019-01-09 15:42:05.623004
790,ID_09,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-09 15:43:16.956996,2019-01-09 15:43:16.713002,2019-01-09 15:43:13.213002,2019-01-09 15:43:31.963996
791,ID_09,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-09 15:44:45.941999,2019-01-09 15:44:45.941999,2019-01-09 15:44:41.941999,2019-01-09 15:45:00.948999
792,ID_09,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-09 15:46:16.413003,2019-01-09 15:46:16.413003,2019-01-09 15:46:14.538003,2019-01-09 15:46:31.420003
793,ID_09,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-09 15:47:42.764004,2019-01-09 15:47:42.519004,2019-01-09 15:47:40.644004,2019-01-09 15:47:57.769997
794,ID_09,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-09 15:49:06.502002,2019-01-09 15:49:06.502002,2019-01-09 15:49:04.627002,2019-01-09 15:49:21.509998
795,ID_09,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-09 15:50:35.502998,2019-01-09 15:50:35.502998,2019-01-09 15:50:32.877998,2019-01-09 15:50:50.509998
796,ID_09,5,0.25,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,2.625,2.75,2019-01-09 15:51:57.723997,2019-01-09 15:51:57.723997,2019-01-09 15:51:55.098997,2019-01-09 15:52:12.730996
797,ID_09,6,0.25,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,2.625,2.75,2019-01-09 15:53:21.832995,2019-01-09 15:53:21.587996,2019-01-09 15:53:18.962996,2019-01-09 15:53:36.840005
798,ID_09,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-09 15:54:49.316005,2019-01-09 15:54:49.070995,2019-01-09 15:54:45.695995,2019-01-09 15:55:04.323005
799,ID_09,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-09 15:56:14.541000,2019-01-09 15:56:14.541000,2019-01-09 15:56:11.916000,2019-01-09 15:56:29.548000
800,ID_09,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-09 15:57:38.644004,2019-01-09 15:57:38.400000,2019-01-09 15:57:35.400000,2019-01-09 15:57:53.651004
801,ID_09,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-09 15:59:10.624002,2019-01-09 15:59:10.624002,2019-01-09 15:59:09.374002,2019-01-09 15:59:25.631002
802,ID_09,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-09 16:00:39.227998,2019-01-09 16:00:38.982998,2019-01-09 16:00:37.732998,2019-01-09 16:00:54.234997
803,ID_09,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-09 16:02:05.583001,2019-01-09 16:02:05.338001,2019-01-09 16:02:04.088001,2019-01-09 16:02:20.590001
804,ID_09,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-09 16:03:29.311002,2019-01-09 16:03:29.311002,2019-01-09 16:03:27.561002,2019-01-09 16:03:44.316996
805,ID_09,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-09 16:04:55.300004,2019-01-09 16:04:55.300004,2019-01-09 16:04:53.550004,2019-01-09 16:05:10.308000
806,ID_09,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-09 16:06:19.405000,2019-01-09 16:06:19.160996,2019-01-09 16:06:17.410996,2019-01-09 16:06:34.412995
807,ID_09,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-09 16:07:45.763000,2019-01-09 16:07:45.517005,2019-01-09 16:07:43.267005,2019-01-09 16:08:00.770000
808,ID_09,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-09 16:09:11.750001,2019-01-09 16:09:11.750001,2019-01-09 16:09:10.000001,2019-01-09 16:09:26.757997
809,ID_09,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-09 16:10:35.481995,2019-01-09 16:10:35.481995,2019-01-09 16:10:33.481995,2019-01-09 16:10:50.490001
810,ID_16,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-15 14:52:59.754995,2019-01-15 14:52:59.754995,2019-01-15 14:52:57.254995,2019-01-15 14:53:14.777998
811,ID_16,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-15 14:54:27.947003,2019-01-15 14:54:27.702004,2019-01-15 14:54:25.202004,2019-01-15 14:54:42.956005
812,ID_16,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-15 14:55:56.156996,2019-01-15 14:55:56.156996,2019-01-15 14:55:53.656996,2019-01-15 14:56:11.163995
813,ID_16,4,0.0,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,3.5,3.5,2019-01-15 14:57:27.131004,2019-01-15 14:57:27.131004,2019-01-15 14:57:23.631004,2019-01-15 14:57:42.136998
814,ID_16,5,0.0,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,3.5,3.5,2019-01-15 14:58:54.593002,2019-01-15 14:58:54.593002,2019-01-15 14:58:51.093002,2019-01-15 14:59:09.598996
815,ID_16,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-15 15:00:19.555999,2019-01-15 15:00:19.555999,2019-01-15 15:00:16.055999,2019-01-15 15:00:34.562999
816,ID_16,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-15 15:01:46.006999,2019-01-15 15:01:45.761003,2019-01-15 15:01:41.261003,2019-01-15 15:02:01.011997
817,ID_16,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-15 15:03:12.203997,2019-01-15 15:03:12.203997,2019-01-15 15:03:08.703997,2019-01-15 15:03:27.210996
818,ID_16,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-15 15:04:37.659005,2019-01-15 15:04:37.659005,2019-01-15 15:04:33.659005,2019-01-15 15:04:52.664999
819,ID_16,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-15 15:06:04.983003,2019-01-15 15:06:04.736998,2019-01-15 15:06:02.861998,2019-01-15 15:06:19.988997
820,ID_16,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-15 15:07:29.819005,2019-01-15 15:07:29.572999,2019-01-15 15:07:27.697999,2019-01-15 15:07:44.826004
821,ID_16,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-15 15:08:56.030999,2019-01-15 15:08:56.030999,2019-01-15 15:08:54.155999,2019-01-15 15:09:11.037999
822,ID_16,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-15 15:10:22.115998,2019-01-15 15:10:21.872004,2019-01-15 15:10:19.247004,2019-01-15 15:10:37.124003
823,ID_16,5,0.25,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,2.625,2.75,2019-01-15 15:11:47.077004,2019-01-15 15:11:47.077004,2019-01-15 15:11:44.452004,2019-01-15 15:12:02.082002
824,ID_16,6,0.25,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,2.625,2.75,2019-01-15 15:13:09.282995,2019-01-15 15:13:09.282995,2019-01-15 15:13:06.657995,2019-01-15 15:13:24.288999
825,ID_16,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-15 15:14:31.485999,2019-01-15 15:14:31.485999,2019-01-15 15:14:28.110999,2019-01-15 15:14:46.495000
826,ID_16,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-15 15:15:54.201000,2019-01-15 15:15:54.201000,2019-01-15 15:15:51.576000,2019-01-15 15:16:09.208000
827,ID_16,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-15 15:17:18.664996,2019-01-15 15:17:18.664996,2019-01-15 15:17:15.664996,2019-01-15 15:17:33.671000
828,ID_16,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-15 15:18:44.370999,2019-01-15 15:18:44.370999,2019-01-15 15:18:43.120999,2019-01-15 15:18:59.377998
829,ID_16,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-15 15:20:09.204998,2019-01-15 15:20:08.961004,2019-01-15 15:20:07.711004,2019-01-15 15:20:24.211998
830,ID_16,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-15 15:21:34.911997,2019-01-15 15:21:34.911997,2019-01-15 15:21:33.661997,2019-01-15 15:21:49.918996
831,ID_16,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-15 15:23:02.125998,2019-01-15 15:23:02.125998,2019-01-15 15:23:00.375998,2019-01-15 15:23:17.132001
832,ID_16,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-15 15:24:25.832997,2019-01-15 15:24:25.832997,2019-01-15 15:24:24.082997,2019-01-15 15:24:40.839001
833,ID_16,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-15 15:25:51.168000,2019-01-15 15:25:50.923000,2019-01-15 15:25:49.173000,2019-01-15 15:26:06.174999
834,ID_16,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-15 15:27:19.012001,2019-01-15 15:27:18.767001,2019-01-15 15:27:16.517001,2019-01-15 15:27:34.021002
835,ID_16,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-15 15:28:46.733000,2019-01-15 15:28:46.733000,2019-01-15 15:28:44.983000,2019-01-15 15:29:01.740995
836,ID_16,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-15 15:30:15.079000,2019-01-15 15:30:14.833005,2019-01-15 15:30:12.833005,2019-01-15 15:30:30.086000
837,ID_16,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-15 14:53:29.456997,2019-01-15 14:53:29.456997,2019-01-15 14:53:26.956997,2019-01-15 14:53:44.472998
838,ID_16,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-15 14:54:56.727998,2019-01-15 14:54:56.484004,2019-01-15 14:54:53.984004,2019-01-15 14:55:11.739001
839,ID_16,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-15 14:56:26.818004,2019-01-15 14:56:26.818004,2019-01-15 14:56:24.318004,2019-01-15 14:56:41.825004
840,ID_16,4,0.0,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,3.5,3.5,2019-01-15 14:57:56.782996,2019-01-15 14:57:56.782996,2019-01-15 14:57:53.282996,2019-01-15 14:58:11.789000
841,ID_16,5,0.0,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,3.5,3.5,2019-01-15 14:59:22.745002,2019-01-15 14:59:22.745002,2019-01-15 14:59:19.245002,2019-01-15 14:59:37.752002
842,ID_16,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-15 15:00:48.209998,2019-01-15 15:00:48.209998,2019-01-15 15:00:44.709998,2019-01-15 15:01:03.216998
843,ID_16,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-15 15:02:15.154004,2019-01-15 15:02:14.909005,2019-01-15 15:02:10.409005,2019-01-15 15:02:30.159002
844,ID_16,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-15 15:03:40.103996,2019-01-15 15:03:40.103996,2019-01-15 15:03:36.603996,2019-01-15 15:03:55.110996
845,ID_16,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-15 15:05:07.308995,2019-01-15 15:05:07.308995,2019-01-15 15:05:03.308995,2019-01-15 15:05:22.316005
846,ID_16,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-15 15:06:33.012996,2019-01-15 15:06:32.767996,2019-01-15 15:06:30.892996,2019-01-15 15:06:48.019996
847,ID_16,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-15 15:07:58.597002,2019-01-15 15:07:58.352002,2019-01-15 15:07:56.477002,2019-01-15 15:08:13.604001
848,ID_16,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-15 15:09:24.684002,2019-01-15 15:09:24.684002,2019-01-15 15:09:22.809002,2019-01-15 15:09:39.691002
849,ID_16,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-15 15:10:50.893995,2019-01-15 15:10:50.648995,2019-01-15 15:10:48.023995,2019-01-15 15:11:05.901005
850,ID_16,5,0.25,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,2.625,2.75,2019-01-15 15:12:14.476996,2019-01-15 15:12:14.476996,2019-01-15 15:12:11.851996,2019-01-15 15:12:29.483996
851,ID_16,6,0.25,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,2.625,2.75,2019-01-15 15:13:36.684999,2019-01-15 15:13:36.684999,2019-01-15 15:13:34.059999,2019-01-15 15:13:51.691999
852,ID_16,7,0.25,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,3.375,3.5,2019-01-15 15:14:58.896995,2019-01-15 15:14:58.896995,2019-01-15 15:14:55.521995,2019-01-15 15:15:13.904005
853,ID_16,8,0.25,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,2.625,2.75,2019-01-15 15:16:22.110998,2019-01-15 15:16:22.110998,2019-01-15 15:16:19.485998,2019-01-15 15:16:37.117997
854,ID_16,9,0.25,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,3.0,3.125,2019-01-15 15:17:47.319005,2019-01-15 15:17:47.319005,2019-01-15 15:17:44.319005,2019-01-15 15:18:02.324998
855,ID_16,1,0.5,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.25,1.5,2019-01-15 15:19:12.774999,2019-01-15 15:19:12.774999,2019-01-15 15:19:11.524999,2019-01-15 15:19:27.783004
856,ID_16,2,0.5,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.25,1.5,2019-01-15 15:20:37.232004,2019-01-15 15:20:36.987004,2019-01-15 15:20:35.737004,2019-01-15 15:20:52.239003
857,ID_16,3,0.5,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.25,1.5,2019-01-15 15:22:04.570003,2019-01-15 15:22:04.570003,2019-01-15 15:22:03.320003,2019-01-15 15:22:19.575001
858,ID_16,4,0.5,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,1.75,2.0,2019-01-15 15:23:30.027999,2019-01-15 15:23:30.027999,2019-01-15 15:23:28.277999,2019-01-15 15:23:45.034003
859,ID_16,5,0.5,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,1.75,2.0,2019-01-15 15:24:53.736004,2019-01-15 15:24:53.736004,2019-01-15 15:24:51.986004,2019-01-15 15:25:08.743003
860,ID_16,6,0.5,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,1.75,2.0,2019-01-15 15:26:20.701998,2019-01-15 15:26:20.456998,2019-01-15 15:26:18.706998,2019-01-15 15:26:35.708997
861,ID_16,7,0.5,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,2.25,2.5,2019-01-15 15:27:47.792996,2019-01-15 15:27:47.547000,2019-01-15 15:27:45.297000,2019-01-15 15:28:02.799995
862,ID_16,8,0.5,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,1.75,2.0,2019-01-15 15:29:16.887996,2019-01-15 15:29:16.887996,2019-01-15 15:29:15.137996,2019-01-15 15:29:31.894996
863,ID_16,9,0.5,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,2.0,2.25,2019-01-15 15:30:43.107001,2019-01-15 15:30:42.862998,2019-01-15 15:30:40.862998,2019-01-15 15:30:58.114001
864,ID_16,1,0.0,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,2.5,2.5,2019-01-15 14:53:59.156001,2019-01-15 14:53:59.156001,2019-01-15 14:53:56.656001,2019-01-15 14:54:14.165998
865,ID_16,2,0.0,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,2.5,2.5,2019-01-15 14:55:25.507997,2019-01-15 14:55:25.264003,2019-01-15 14:55:22.764003,2019-01-15 14:55:40.514996
866,ID_16,3,0.0,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,2.5,2.5,2019-01-15 14:56:57.479002,2019-01-15 14:56:57.479002,2019-01-15 14:56:54.979002,2019-01-15 14:57:12.486002
867,ID_16,4,0.0,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,3.5,3.5,2019-01-15 14:58:26.436003,2019-01-15 14:58:26.436003,2019-01-15 14:58:22.936003,2019-01-15 14:58:41.443003
868,ID_16,5,0.0,"[13, 9, 10, 11, 15, 16, 12, 8, 4, 3, 2, 1, 5]",13,"[1, 2, 4, 5, 6, 9, 12, 13]",7,3.5,3.5,2019-01-15 14:59:50.899999,2019-01-15 14:59:50.899999,2019-01-15 14:59:47.399999,2019-01-15 15:00:05.906999
869,ID_16,6,0.0,"[13, 9, 5, 1, 2, 6, 10, 14, 15, 16, 12, 8, 4, 3, 7, 11]",16,"[1, 4, 5, 8, 10, 13, 14, 16]",7,3.5,3.5,2019-01-15 15:01:16.858998,2019-01-15 15:01:16.858998,2019-01-15 15:01:13.358998,2019-01-15 15:01:31.865002
870,ID_16,7,0.0,"[13, 9, 10, 14, 15, 16, 12, 8, 4, 3, 7, 6, 5, 1]",14,"[1, 2, 3, 4, 6, 9, 10, 11, 13, 14]",9,4.5,4.5,2019-01-15 15:02:44.303997,2019-01-15 15:02:44.060003,2019-01-15 15:02:39.560003,2019-01-15 15:02:59.310997
871,ID_16,8,0.0,"[13, 14, 15, 16, 12, 11, 7, 8, 3, 2, 1, 5, 9, 10]",14,"[1, 4, 5, 6, 7, 11, 13, 14]",7,3.5,3.5,2019-01-15 15:04:08.010001,2019-01-15 15:04:08.010001,2019-01-15 15:04:04.510001,2019-01-15 15:04:23.017000
872,ID_16,9,0.0,"[13, 9, 5, 6, 10, 11, 11, 15, 16, 12, 8, 4, 3, 7]",14,"[1, 3, 4, 5, 8, 9, 12, 13, 14]",8,4.0,4.0,2019-01-15 15:05:36.957004,2019-01-15 15:05:36.957004,2019-01-15 15:05:32.957004,2019-01-15 15:05:51.964003
873,ID_16,1,0.25,"[13, 9, 5, 1, 2, 3, 7, 11, 12, 8, 4]",11,"[1, 4, 6, 8, 9, 11]",5,1.875,2.0,2019-01-15 15:07:01.042003,2019-01-15 15:07:00.797003,2019-01-15 15:06:58.922003,2019-01-15 15:07:16.049003
874,ID_16,2,0.25,"[13, 14, 10, 11, 12, 8, 4, 3, 2]",9,"[1, 2, 3, 5, 7, 9]",5,1.875,2.0,2019-01-15 15:08:27.372002,2019-01-15 15:08:27.127002,2019-01-15 15:08:25.252002,2019-01-15 15:08:42.379001
875,ID_16,3,0.25,"[13, 9, 5, 6, 10, 14, 15, 16, 12, 8, 4]",11,"[1, 3, 4, 6, 8, 11]",5,1.875,2.0,2019-01-15 15:09:53.340998,2019-01-15 15:09:53.340998,2019-01-15 15:09:51.465998,2019-01-15 15:10:08.347998
876,ID_16,4,0.25,"[13, 14, 15, 11, 10, 9, 5, 6, 7, 8, 4, 3, 2, 1]",14,"[1, 3, 4, 6, 7, 10, 11, 14]",7,2.625,2.75,2019-01-15 15:11:19.677997,2019-01-15 15:11:19.432997,2019-01-15 15:11:16.807997,2019-01-15 15:11:34.684001
